"","Review","label"
"8598","I also have two Dot's for the bedroom and my office. My only gripes are that the searching feature doesn't seem to be quite as robust as the Google Home, and also that multiple Echo's don't seem to be able to work together yet (such as a Sonos device.) For instance, I'd love to be able to start my flash briefing (which usually runs about 15 minutes) in the bedroom, then transfer it to the kitchen. Or start some music in the office, an then transfer that playlist to the bedroom or something.","Positive"
"8599","But the device itself is incredible and I can't wait to see wehre this technology will go.","Negative"
"8600","Initially being used as a radio on command.  Hope it can become more.","Positive"
"8601","Not enough instructions on how to sync calender, Pandora, SiriusXM radio or create ""to-do lists?""","Positive"
"8602","What a treat!  Got lots of wonderful Christmas music with a request to Alexa.  Am looking forward to exploring other uses in the coming year.","Positive"
"8603","The product does everything that I was looking for and works perfectly!","Positive"
"8604","Amazon echo has made my life soooo much better.  You will not be sorry you bought this.  At parties the music is certainly loud enough and I highly recommend a music subscription to get the most out of it","Positive"
"8605","I have two. One downstairs and and one upstairs. We have only had them for a few days, but it has been great fun. Each morning I get my ""news flash"" downstairs while I have my coffee and each night I hear my ""news flash"" upstairs when we go to bed. I check the weather forecast, outside temperature, and control the living room lights with Alexa. The speaker is excellent and we have played music using Pandora. I also am using an app with Alexa and my iPhone that syncs a shopping list. All I have to say is ""Alexa, go to ""OurGroceries"" and add *laundry soap*"" and the item shows up in the app on my iPhone. When you get the item, touch it and it is crossed off. Never forget to purchase something again. It takes practice--and a lot of laughs--to ask the questions the proper way, but we have enjoyed it and both Alexa and I will get better with time at getting the right questions for the right answers.","Positive"
"8606","Love it","Positive"
"8607","Returned this item so I could just have one of the Echos which is cool. Made for American consumer (does not work w European mentality yet :) )","Positive"
"8608","Liked it so much that I ordered one for my brother. They have to wait until Jan 22. because they were out of stock. Heard Hodia on Today say the same thing. Not Amazon's fault. May not be as smart as Google. But she is learning. Love to listen to music and find out the weather. Guest like to play games. 20 questions. Advise getting the user manuel. Did order one of the deals from Alexia. Great prices if you have prime. Very easy. Maybe too easy .I got the floral sleave so it looks nice in the living room. Maybe get the Dot for my birthday.","Positive"
"8609","Alexa is awesome. I'm too lazy to Google things nowadays, and she does it for me (with pretty good accuracy, although she did tell me that Sam's Club was open [on a non-holiday] later than it actually was... that's 10 miles that I'll never get back :)  ). The Echo/Alexa are great with weather, have EXCELLENT sound quality (for such a small device), and the alarm system is the reason that I make it to work... with 3 minutes to spare :)  . That's progress, people!","Positive"
"8610","love it","Positive"
"8611","She randomly decides that we are talking to her.  Other times she goes the completely wrong direction in answering a question.  Otherwise, this is an excellent addition to one's home.  Even better if you have various smart gadgets that work with the Echo (lights, security, Roomba, coffeemaker, alarm, etc.).  I do not recommend more than one per room.","Positive"
"8612","Great but could be better ......","Positive"
"8613","Love our Echo! We have had this product for several months and use it almost every day. We enjoy many of the features and imagine there are many other features we haven't discovered yet. Great product!!","Positive"
"8614","All around good entertainment.","Positive"
"8615","It's OK, I think this is the first time that buying something from amazon BECAUSE of the positive reviews has steered me wrong....I am not that impressed with this device as most others seem to be. I find it has a very limited use.  I can NOT stream music to an external amp via Bluetooth...which means no whole house music.  The music it plays is OK if you are sitting right next to it but it is noting like what my onyko mukti zone av/receiver can produce. Further, it only has the ability to receive a streaming audio (like from your iPhone),  Really? what good is that?  Why would I want to stream my phone to a small  speaker?  It is a stand alone siri like speaker device.  Most to the questions you ask it, it can't answer or gives you a weak bogus answer that you really don't want to spend time listening to.  As for hooking up devices for it to control...it is not automatic, (it does not recognize anything on the network) and I don't seem to have any of the devices it can control.  I have a nest thermostat but I really don't need voice control over that.  I guess I am still missing the point with this thing.  I suppose if I was  handicapped this could have a use but otherwise it just sits there.  When we hooked it up initially it got a lot of attention but after 2 days, it is just sitting there and no one seems to bother with it. Everyone has lost interest with it already and has forgotten it is even there.  No one asked it anything yesterday except the TV triggered it with an word that sounded like Alexa and everyone got a laugh. All I really wanted was for it to play music thru the stereo and it can't do that.  Now they say the dot can do that but I have my doubts after using this more expensive device and I really don't want two of these things to talk to.","Positive"
"8616","Anyway, I know this is popular for some reason but I would not buy this again.","Positive"
"8617","Thank you","Positive"
"8618","It's the best.","Positive"
"8619","Very good!! Thank you.","Positive"
"8620","What can I say about Alexa. Awesome, awesome, awesomeness","Positive"
"8621","Prices dropped like crazy and mines did not come with a remote other than that it's a good product but they trick you into paying for music services and don't allow you tk stream from music you already bought... Bummer","Positive"
"8622","Love the music and responses BUT needs more access to information, doesn't always know the answers to questions, and not sure if it is possible to sync a wireless speaker to it?","Positive"
"8623","Awesome!!!!  I love it!!!","Positive"
"8624","I love it! The speaker is great, great on giving local weather I love that it's small enough that I can move it around. I highly recommend this item","Positive"
"8625","Bought this for my daughter - she loves it.  Im amazed at what is can do and how responsive it is to commands.  I might even buy myself one. !","Positive"
"8626","Outstanding gadget to have around.  I still have not used it to its fullest capacity but it is one of the best devices.","Positive"
"8627","Fantastic.Every second of every day...I appreciate this even more. The love only continues. Wants and needs are continually satisfied. Have patients and enjoy.","Positive"
"8628","Work as advertised! great product! i love using my alexa for the news, weather, and to help me put together my shopping list. Sounds great for music as well!","Positive"
"8629","The amazon echo is a world of information and entertainment  available  for the asking. The sound is great and can fill the room with your favorite music.","Positive"
"8630","Amazon Echo - White met my expectations and much more.  It is too enormous to put into words.  Thank you so very much for giving me such a helpful tool because my physical movements are limited due to 'uncle Arthur'.","Positive"
"8631","Really have enjoyed it over the last year but it has a really hard time picking up when he say Alexa. We have a few dots and the dots answer so much easier than the echo we have. I think maybe a remote might help if you have it handy.","Positive"
"8632","I love it","Positive"
"8633","I ordered the Echo as a solution to wanting a Bluetooth speaker.  With the cost of decent speakers, I figured getting something like Echo was a smarter choice.  So far, I like it, but like others have noted, there's been connectivity issues.  It's pretty convenient to have.  It can't control much in my house since it's old, but I'm sure smart homes can get more bang for their buck with this.  The sound quality isn't too shabby.","Positive"
"8634","Bought it for my mother for christmas! She loves it! Now I want one for myself! Super easy set up. Wish there was another way to control besides with the Alexa app, but other than that no complaints!","Positive"
"8635","Fun for music while washing dishes in outer space","Positive"
"8636","We have a child who would not turn the volume down on the computer. We could not easily find a Bluetooth speaker that also had a remote volume control that was cheap.  So despite the stupid echo tv ads we bought an echo and bought the remote. I recommend ""Simon Says"" with the remote - it's always fun to have Alexa give any bad news like ""turn off that game and set the table."" It is a quieter house.  It took about a week to figure out the other uses. Samsung, Hue, Nest, skills. We now have a echo & 2 dots and a smart house. I haven't touched a light switch in months.","Positive"
"8637","It has challenges answering some basic questions such as the nutritional value of a banana or the closest star to Earth after the Sun.","Positive"
"8638","Easy set up and awesome sound, and so much more to experience!","Positive"
"8639","My new best friend takes great care of me. Love her!!!!'","Positive"
"8640","We love it!  It's a Xmas gift for my 14 year old who likes it so much. It's smaller than expected which is perfect for anywhere you put it.  It looks nice and sounds great.  Its multi purpose goes far beyond my expectation that I will surely buy it again for my next gift.","Positive"
"8641","Love it! Purchased two more as gifts already!","Positive"
"8642","so far so good. smart little bugger.","Positive"
"8643","My man is having too much fun with this product!","Positive"
"8644","Like I'm thinking about sending it back secretly one day <f0><U+009F><U+0098><U+00B3>","Positive"
"8645","I like the music, books and information Alexa offers.  I have become accustomed to having her at my beck n call.  I am pleased she was my Christmas gift to myself.","Positive"
"8646","Works as advertised... still trying to figure out all the capabilities...","Positive"
"8647","This device does not connect out-of-the-box to my dual-band network which supports ipads, cell phones, laptop PCs, TiVos, Rokus, Kindles, and any other device we or our guest connect to it.  From level 2 tech support, after an hour on the phone (and several hours of trying to get this thing to work, turning off all other wireless devices), this is what I am supposed to do:","Positive"
"8648","This is {CSA} From Echo Support.","Positive"
"8649","- If you have a dual-band router (2.4 GHz / 5 GHz), and the network names (SSID) are the same across both bands, your device may not connect to your Wi-Fi network. We recommend making the names different for each network.","Positive"
"8650","-By default, your router may use both WPA/WPA2 for security. We recommend switching your router security type to WPA or WPA2 only. If your router also has an option to set the type of encryption, we recommend setting it to AES only.","Positive"
"8651","Great product.","Positive"
"8652","-For routers on 2.4GHz networks, channels 1, 6, and 11 are most likely the best channels to use as they do not interfere with each other when using a 20MHz band.","Positive"
"8653","So with that information let the ISP to make the changes, and you'll see the echo device will connect properly to your home network. Remember I'll follow up with you in 30 minutes, in case something happens.","Positive"
"8654","You can reach Amazon Echo Customer Support by phone directly and toll-free at 1-877-375-9365 or by e-mail at echo-support@amazon.com. Amazon Echo Customer Support is available from 3 a.m. to 10 p.m Pacific time, seven days a week.","Positive"
"8655","Alexa is the best thing to happen!","Positive"
"8656","We'd appreciate your feedback. Please use the links below to tell us about your experience today.","Negative"
"8657","Did I solve your problem? NO","Negative"
"8658","in addition, after the initial attempts to connect, my TiVo and Roku were shut down by the Echo, and the entire network had to be rebooted in order to get the TiVo and Roku to work.","Negative"
"8659","I love Alexa. Most of the time she helps me out, but sometimes & just sometimes, it seems like she has a hard time understanding, then I insult her and she has funny replies when I do, so that makes up for it! I think she does it cause she likes the abuse! LOL","Negative"
"8660","Still learning how to use though I gave it 5 stars, I am sure I am going to love it in the days and months to come.","Positive"
"8661","I have this hooked up to multiple items throughout the house and it responds to most voice commands. I hope that it comes out with conversational skills in the near future. That is a perk my Google Home has over it at the moment.","Positive"
"8662","Great item easy to use","Positive"
"8663","we love the Echo.  Works best with Amazon Music.  No instructions came with the Echo to explain the difference between using the Echo","Positive"
"8664","Came in original packaging with no damages. This was awesome; just as effective as a new one at a cheaper price and more eco-friendly! No need to make a brand-new machine when you can just recycle the old one! I use this every day to play music, check my schedule, tell me the weather, and even as a supplementary alarm clock. This is also great when cooking, I can just tell Alexa to set up a timer for me! My roommate also likes to use it to check her horoscope. If you live with a human Alexa (or just don't like the name) you can always change its name to Echo in the Alexa app.","Positive"
"8665","Better than expected","Positive"
"8666","I bought Alexa in December, 2016. My overall experience with the technology was negative. Alexa fails to answer relatively simple and frequent queries, such as ""what is the score of the MN Vikings game"" or ""which NFL quarterback has the most passing yards this year?"" In each case, Alexa would respond with ""Hmmm...I cannot find an answer to that question"" After about a week, I was irritated enough to return the device. I found the ability to instruct Alexa to play music to be far better. Apparently Alexa is based on the Bing search engine, which is widely regarded as inferior relative to Google. I don't recommend the product.","Negative"
"8667","I bought it for my husband and he loves it.  Very easy to set up, He now has a new toy","Positive"
"8668","Alexia loses information still working on its ability","Negative"
"8669","Gave as a gift so have no knowledge if it meets that persons requirements","Positive"
"8670","Even the learning process is FUN!","Positive"
"8671","Everything about the echo is awesome.  Cannot wait for additional product tie ins.","Negative"
"8672","I wish it interfaced with Google so that it could provide more information. Otherwise,  great purchase.","Positive"
"8673","I have enjoyed it very much so far.  I have been able to link all my apps to it so far.","Positive"
"8674","I bought it for my hubby as a gift and he loves it.","Positive"
"8675","Love it!","Positive"
"8676","Where has Alexia been my whole life? I'm in love. With a girl. <U+2764><f0><U+009F><U+0092><U+0095><f0><U+009F><U+0092><U+009E>","Positive"
"8677","GREAT product","Positive"
"8678","I usually know about the new tech products but I had not studied Echo till my daughter gave it to me for Christmas. I can only say that I'm extremely impressed with the sound, the ease of use and the variety of actions it is capable of doing. Great product Amazon. I love you guys!","Positive"
"8679","Purchased for my wife, she absolutely loved it. Great iteam definitely would recommend.","Positive"
"8680","This was everything we thought it would be and more. The sound throughout our home is wonderful and all the inquiries we can make are great","Positive"
"8681","Worked just like it was promise to work.","Positive"
"8682","Still learning how to use it but it's been fun so far. The sound is very good!","Positive"
"8683","I love everything about it and have no regrets at all.","Negative"
"8684","Love it!","Positive"
"8685","Music sounds great and voice command works. It seems to offer suggestions based on music you play a lot.","Positive"
"8686","It is awesome","Positive"
"8687","LOVE IT! Bought 2 more as gifts for Christmas.","Positive"
"8688","Does not always work as planned. Did well in my connected home but poorly out on the road. Also the top falls off way too easy and mine now does not like to stay installed. Poor design.","Positive"
"8689","Perfect, outstanding sound quality!","Positive"
"8690","Was a gift.  Son loves it","Positive"
"8691","Perfect gift for my wife and I like it too.","Positive"
"8692","Love it! We're having soooo much fun with it!","Positive"
"8693","Amazing device, loving it, but wife is worried it's always listening","Positive"
"8694","Had it for a couple months, finally activate it, and couldn't stop playing with it.  Have book from Amazon that I haven't read yet, glad it can read it to me.  Still learning all its features, read a review where someone had it do rain sound, will definitely try that. It's my favorite toy now.","Positive"
"8695","Very nice addition to the home.","Positive"
"8696","Love this","Positive"
"8697","We welcomed Alexa to our family after Black Friday where we got a deal.  We have had such great fun having her tell us jokes, play our favorite music (we use Spotify), challenge her on the 20 questions game, play Jeopardy with her, find out the weather, and, of course, the kids love asking her their homework questions.  Truly, it is like having a new game to play with.  The Echo is easy to set up - yep, even I, the least tech-savy of the family, set it up.  It is no wonder this item sold out on-line just before Christmas.","Positive"
"8698","Great product; use it every day","Positive"
"8699","the best tech ive bought in a long time","Positive"
"8700","Wife said it was the best present ever! Can't get all the songs without paying only downfall","Negative"
"8701","Love it! Use it every day.","Positive"
"8702","It is an amazing device. We love it.","Positive"
"8703","This is awesome!","Positive"
"8704","Alexa is part of my kiddos routine. In the morning I hear my 8 year old asked ""Alexa, what's the weather outside"" (it helps her figure out what to wear) Texas weather .. you have to check. It can be a warm winter today and freezing spring tomorrow lol","Positive"
"8705","She is a great addition to the family.  Love the music and sound","Positive"
"8706","I love the product and I will consider giving it as a gift to family and friends.","Positive"
"8707","great gift to my son but I paid 3.99 for gift wrap and it was not gift wrapped.","Positive"
"8708","Incredible product","Positive"
"8709","I just love this!  Play it every day!!","Positive"
"8710","A Christmas gift that was not received well until my wife started using it and now we both love it.","Positive"
"8711","Wife absolutely loves the Echo. She is generally technophobic so if she likes this, it is a big deal.","Positive"
"8712","Easy setup (almost <U+F8FF>-like simplicity). I would recommend this to anyone.","Positive"
"8713","Love the Amazon Echo!  However, I have just had it set up for about 2 weeks now, and am still learning to use it and remembering the ""catch phrases"" to get the information I am searching for.  A lot of what the Echo provides (like music, time, weather, briefings, managing our evolving smart home, etc) is intuitive, but there is still a learning curve for me to figure out other things.  I was a little disappointed that I could not just ask Alexa a question that you might be able to find from searching online for the answer.  Perhaps time and training will improve this process.","Positive"
"8714","  Alexa help them with their homework. They play multiplication with her. My boy never fail to say ""Good morning Alexa!""  Then Alexa answes with history or fun fact of the day. My four year old asked Alexa to play her most favorite song .. she said ""Alexa always put sunshine in my pocket and good soul in my feet"" ha ha !  I love that Alexa can also play some Filipino songs. My parent enjoyed that so much! I have to say Amazon echo is a very good investment. I will forever remember how my kids enjoy this wonderful electronic. Amazing creation of The Prime (Amazon)","Positive"
"8715","Great fun device","Positive"
"8716","The Echo is outstanding and I think part of it's appeal is that it keeps evolving to include new features.","Positive"
"8717","We love our Echo.","Positive"
"8718","It was a little challenging to set up but now that it is set up it's been a lot of fun. It will be interesting to see how much we use Echo day in day out.","Positive"
"8719","The echo is a beautiful concept and when you have creators jumping on board sky is the limit. Also the one feature where amazon can stay ahead of it's competitors is the ability to order goods until Cortana learns how to order from Walmart and Target!","Positive"
"8720","Received as a gift for Christmas. So far, I like it. I have the Echo sitting in the middle of my apartment so that I can basically talk to it just about anywhere, although in the distant corners you have to raise your voice a bit. Since I've had it for 3 days now, my main functions have been to play music with it, check weather, or make lists.","Positive"
"8721","So far, as far as speaker and sound quality, I think it works well as a stand alone speaker. I have not hooked up any other devices to it through bluetooth. I've been playing Pandora through it, which is more enjoyable now than having to load the app on my phone, and then connect it to whatever device. There is a good amount of bass from the subwoofer, and the maximum volume setting is loud, with no distortions that I've noticed. The only thing is that when the volume is cranked, it can have a problem hearing you. But this could also be because I have it sitting to close to a wall, so the echoing probably intensifies.","Positive"
"8722","I also received a Phillips Hue Starter Pack, and already hooked it up through the Echo. There was a bit of a learning curve (advice: light bulb names are important). But after a little effort they all work great. I haven't gotten as far as changing colors through the Echo, but that will be one of my next projects, and I will write about it here.","Positive"
"8723","I haven't been able to spend as much time as I would like with it yet, but this period of the year in December is always busy. The list function is handy, and it's nice to get the time, set a timer, or get the weather without going to my phone all the time. As I discover new features and get more used to it, I will continue updating my review. Although there are thousands of reviews on here, so I'm sure you can find what you're looking for.","Positive"
"8724","5 stars enough said","Positive"
"8725","Works well -  We now listen to much more music while we are at home.  Can set the mood.","Positive"
"8726","Alexa has fit in nicely except she is on daylight saving time and I do not know how to correct it.","Positive"
"8727","Pretty cool gadget to have around.","Positive"
"8728","The kids loved it and are still raving about it.","Negative"
"8729","Very satisfied after using for 2 days. Easy to set up.","Positive"
"8730","Love Love Love it!","Positive"
"8731","Fun, easy to set-up and use.  Some problems with voice recognition even after completing the voice set-up drills.  Skills info and tricks of the trade for using the basic apps are not included with the instructions (how much info can they fit on a 3x3 inch card?, but lots of info is available at the Amazon site, and from email updates received direct from Amazon.  We purchased two separate, highly-rated paperback books to help familiarize ourselves with skills and commands.  The variety of home automation products for use with the Echo are many...most appear to have sensitive set-up issues or infant mortality concerns (with poor support comments from users).  Wish Amazon would market its' own line of endorsed home automation accessories for the Echo that support simple plug and play end-user installation.  We also purchased the Amazon Echo remote separately...makes the Echo must more versatile.  Just wish we could select a different/custom wake-up name other than the limited three...""H.A.L."" would be cool!  Weatherbug","Positive"
"8732","This is the most useless piece of crap. It seems that no matter what I ask it, it always says that it doesn't know the answer. It will be good for target practice. I didn't pay for it thank God. I wasted some of my airline miles on it.","Negative"
"8733","We've been using Alexa for couple of days now and I am underwhelmed by how little Alexa ""knows"" and understands. The hilarity of incorrect responses wears off pretty quickly and gets replaced by frustration over the money spent on a rather dumb Bluetooth speaker. We even took the time to train Alexa to our voices but it didn't make much of a difference. After all that hype in the media it seemed like Amazon has cracked the code. Instead, Alexa is like Apple's Siri, just worse!","Negative"
"8734","Christmas gift for my wife. We both love it.","Positive"
"8735","Love mine!","Positive"
"8736","This thing is just awesome!!  I am very impressed and music sound quality is amazing.","Positive"
"8737","I love me Echo. Great sound, portability and accessibility. I appreciate having my Amazon play lists linked to echo. ""She's"" learning new skills weekly. Bought my wife a Tap also.","Positive"
"8738","Love it!","Positive"
"8739","Amazing!  Getting used to all it can do but loving it.","Positive"
"8740","This now makes my home hands free!  I can turn on lights, play music order more items from amazon !! Received this as a gift and set up was rediculious easy.  So far just the sound speaker was a worth the $.  Everything else is just a plus.  So many items like this don't serve a long term purpose but this was useful right out of the box.","Positive"
"8741","Setup is ongoing and I feel I have only broke the surface of what it can do.","Negative"
"8742","Please mark helpful it is was! Thank you.","Positive"
"8743","Bought this for my parents for Christmas, they love it! They started using it for the shopping list, to keep a timer, and Pandora.","Positive"
"8744","This is so awesome,everyone should have Amazon Eoho","Positive"
"8745","LOVE MY ECHO.. IT IS AWESOME. I DO HAVE A PROBLEM WITH IT NOT COMING ON ALL THE TIME. I AM NOT SURE IF IT IS BECAUSE IT IS REFURBISHED OF WHAT. BUT I HAVE NO TIME TO SEND IT BACK. I WILL MAKE IT WORK :-0","Positive"
"8746","Excellent addition to our household. My wife has even used this and it just makes our life easier.  Thanks Amazon!","Positive"
"8747","LOVE IT!!","Positive"
"8748","Sounds great understands commands pretty good but very limited on local weather information lack of detail like forecast wind speed precipitation amount and actuals. So many skills to enable and remember if you don't say it just right it's not going bring it up.","Positive"
"8749","So much fun! Got it as a gift for my son in law and daughter. Easy to set up!","Positive"
"8750","Husband happy","Positive"
"8751","Bought this over the holidays when it was on sale and had to wait until after Christmas for delivery due to high demand. I just finished setting this up after it arrived in the mail. So far, so good. I had a bit of an issue with the app on my phone but I'm not sure if that was a problem with my WiFi or the app itself. In any event, got it set up and immediately started playing music! Not the absolute highest quality speaker for music but it gets the job done. Louder than I thought it would be! I'll see how this works out int eh long term but for now I'm happy with my purchase.","Positive"
"8752","GREAT.","Positive"
"8753","Gave as a gift and they loved it.","Positive"
"8754","Works great.","Positive"
"8755","Works great. Volume is perfect!","Positive"
"8756","We gpot thus for Xmas, had great fun with it the first day. It recognized our commands instantly, we installed games and listened to music. The volume was great, the music coyuld fill up a large room. Then today, the second we ever used it, it stopped hearing our commands, the music volume is really soft where as the Alexa voice is able to be turned way up to 10 or down, the music stays at about 3. Very uphappy with this happening after one day, no accidents, no reason this expensive thing shouldn't continue to work well like it did yesterday.","Positive"
"8757","Very fun, sound is good quality as well.","Positive"
"8758","Absolutely love our Echo. One of the best things we ever purchased !","Positive"
"8759","It is great. Really enjoy the features.","Positive"
"8760","Great product","Positive"
"8761","Truly, it's awful.  I spend all my time listening to Alexis tell me she doesn't know what I want.  The hardware is literally 6 feet from me, but it still sucks.  Earlier times were better, but it's all gone downhill lately.  Stuttering and missing playback.  At any rate, good luck.","Negative"
"8762","Get off your butt and get this wonderful device!","Positive"
"8763","Get to listen to TuneIn to have free access to my fav jazz tracks!","Positive"
"8764","Great","Positive"
"8765","Amazon, I love you for making Alexa!!!!!!<f0><U+009F><U+0098><U+0098><f0><U+009F><U+0098><U+0098><f0><U+009F><U+0098><U+0098>","Positive"
"8766","I love it","Positive"
"8767","Love the Echo, glad I purchased b4 the holiday sell out..","Positive"
"8768","It's pretty much worthless unless you enable it's ""skills"" through the app.  Even then, a week later it has forgotten the ""skill"" and it needs to be re-enabled (which may or may not work). It remembers nothing, so if the power goes out - too bad, you have to redo the WIFI setup. Doesn't work with iTunes or Google Play Music which is where we purchase content.  We don't do our grocery shopping on Amazon, so not sure why I would make my grocery list on this thing.","Positive"
"8769","Usability sucks as it seems that I constantly have to pull out my phone to 'enable' it to do something, which I thought the point of this thing was to be hands-free?  Allrecipes.com seemed like a cool integration, but you have to get out your phone, go to the app, find the ""skill"", enable it, hope that it works...but that's not enough - you need to connect it to your allrecipes.com account and if you don't have one then you'll have to create one.... I just want to know what I can make with my leftover egg whites, or what I can substitute for soy sauce.","Positive"
"8770","I don't want to sound like Debbie Downer here - I really thought this thing would be great. My kids like to have it tell them bad jokes at dinner time.  So there is that. Voice command cooking timers - there is your killer app.  Sorry to say, but I kinda hate your product.","Negative"
"8771","I had already had an Echo since the beginning of the ""beta"" testing for consumers. This particular one was a gift for a very non-techy couple. I set it up for them and they LOVE it. They even purchased Prime, because they mostly wanted the music. I'm not sure they will use it to its full potential, maybe on each of my visits I'll teach them a little more.","Positive"
"8772","love it","Positive"
"8773","Still playing around with it and learning things to do with it. I really like that you can choose the year and type of music that you want to hear. Ordered one for the elderly parents and hopefully they will enjoy it even if they just use it for music.","Positive"
"8774","What's not to love. Having so much fun with it.","Positive"
"8775","I bought it for my husband for his B day. I love it, he thinks their is a woman inside, he keeps talking to the machine like he is talking to a human, he thinks it's funny. He says meek my wife happy and ply some .... the mechune doesn't get it, I keep telling him to say Alexa than say what you want .... he makes me laugh .he just doesn't get it","Positive"
"8776","Great","Positive"
"8777","Great product but she can't understand certain phrases. And when I was setting it up on another phone it took forever because it didn't want to sync.","Positive"
"8778","Love the functionality and convenience and fun to use..","Positive"
"8779","On a personal level, I like the White color...","Positive"
"8780","Love it! Always have a friend in the house!","Positive"
"8781","Great sound. Loaded a few more apps.","Positive"
"8782","We love it!!! <f0><U+009F><U+0091><U+008D>","Positive"
"8783","Does not work for us.  Keeps saying it lost connection or just plays country Christmas music.","Negative"
"8784","love mine","Positive"
"8785","Love it!!","Positive"
"8786","Awesome product, just a lot of fun! I keep finding different uses for it!","Positive"
"8787","I love the Echo.  Fun, informative and it can search for info faster than I can on Google.","Positive"
"8788","Just got it for Christmas and love it so far! Only gave it 4 stars for now, just because I haven't used it to full potential yet. Can't wait to add some wifi bulbs and thermostat into the mix!","Negative"
"8789","It is great","Positive"
"8790","Alexa is a lot of help! Loving my Echo :)","Positive"
"8791","really neat","Positive"
"8792","Awesome what ""Alexa"" all knows!","Positive"
"8793","This is great","Positive"
"8794","Fun to play with although the sound quality is really lacking bass due to the small woofer in the unit.  Of course I am an audio guy and picky about sound...I am enjoying the news flash feature especially while having my coffee in the AM","Negative"
"8795","I like it it's fun.","Positive"
"8796","This product is useful daily. Many of the skills preform well. Many skills do not function. The speaker has good quality sound. The product was easily set up.","Positive"
"8797","I got this for my mother in law and she is loving it! I wasn't sure what to expect, and didn't really understand what the excitement was about. Now that I've used it in person, I'm thinking about getting one for myself!","Positive"
"8798","Love this product!!! Use it daily! Very helpful for a busy family. I love the shopping list feature.","Positive"
"8799","Love it!","Positive"
"8800","Mother-n-law is very happy with the Echo","Positive"
"8801","Love Alexa. This is my second echo for different parts of the house","Positive"
"8802","The echo was a Christmas gift for my husband. Easy to set up and works great! He loves it !!!","Positive"
"8803","We are thoroughly enjoying our Echo! Right now using mostly for music and general informaion purposes, but Alexa does not disappoint.","Positive"
"8804","The Amazon Echo was received as described and was very easy to setup. The echo could not respond to some of my commands, but over all I am very pleased with this item and would highly recommend it.","Positive"
"8805","Device does not respond the same as new devices.  Not happy with refurbished version.  Unresponsive when playing sound or songs in attempting to stop it.  Have to unplug it and plug back in.  Very frustrating and annoying when attempting to show off the device and it simply doesnt work.","Negative"
"8806","Great","Positive"
"8807","Love Alexa!","Positive"
"8808","I really love the Echo I am older and electronically challenged easy set up have not quite mastered the skills THE echo IS A Very High Quality Item always can depend on Amazon to put out nothing but the best Sound Quality is Great took out the $3.99 Echo music plan + of course have Prime Account all the music U can ask for Echo answers most every Question I ask She is learning every day about what I like Thanks Amazon","Positive"
"8809","Great addition to my black echo. Now I have enjoyment of my echo in my rv as well as home.","Positive"
"8810","Love it!!! I use Alexa everyday","Positive"
"8811","The Echo is so much fun to use, I love that I can listen to the music I want to hear.  Haven't had very long, but so far there are no complaints.","Positive"
"8812","What a delight to play with Alexa and be informed about anything under the sun. Also, music on voice demand. So FUN.","Positive"
"8813","Amazon Echo is a good home automation device, Alexa does a great job of hearing you across the room.  And there so many skills, that you will find something you can use!  I look forward to additional skills such as a Papa John's pizza skill!","Positive"
"8814","I think Alexa needs a little more work on the natural conversation and the ability to find answers similar to google's ""what sound does a whale make""","Positive"
"8815","I love my Echo! I call her Alexa. I love the add to calendar and shopping list apps among many others. Very useful.","Positive"
"8816","Also, you must have an additional subscription to Amazon music to listen to most music.  I was a bit confused since I can stream music with the Amazon Music via my Amazon Prime subscription.","Negative"
"8817","Unbelievable what Alexa can do! Very happy with this purchase.","Negative"
"8818","I got the Echo for my Dad, we hooked it up yesterday and started talking to Alexa. Asking her basic questions and just testing her a bit and found she can't answer some really basic questions. I told my Dad that hopefully Amazon will come out with some updates to improve her IQ. He wanted her mostly for answering questions and news. He's not very impressed.","Positive"
"8819","Works great","Positive"
"8820","I've had my Echo for about a month and I have to say that Alexa is fun to have around. I use her to wake me up (Alec Baldwin does it actually); instead of picking my phone up I ask her the time; she reads me the news while I do other things; she'll tell me what's on my calendar for tomorrow; and she plays music when I ask her to and she helps me get to sleep with relaxing night sounds. Usually she understands what I'm asking of her, even if she can't always answer. It'd be very nice if she could read emails and text messages, and there are some other skills that would be enjoyable. Oddly, my wife uses Alexa even more than I do. All in all, she's very, very nice to have around and well worth the investment.","Positive"
"8821","I love it. It's great with so many things you can do  with it","Positive"
"8822","Love it!","Positive"
"8823","Extraordinary, it performs so many functions, with great sound quality.","Positive"
"8824","Great product but sometimes wakes up by itself. Hope they continue to do more with it.","Positive"
"8825","Totally cool","Positive"
"8826","easy to install. Works very well.","Positive"
"8827","Perfect.  Thanks.","Positive"
"8828","We just got the ECHO for Christmas and we love it.  The only issue I have is that she isn't able to answer some simple questions.  For example, 'How fast does the Earth spin?""  Anyway, I'm hopeful Amazon will continue to update her firmware so ALEXA can expand her knowledge.","Positive"
"8829","This is the 4th echo purchased in our family.  Obviously, we love them!","Positive"
"8830","I have only been using it a couple of days, but so far Alexa is lightyears ahead of Siri and has done a great job responding to my requests. I do wish I could use Alexa to open apps on my phone without having to unlock my iphone, but there seem to be ""skills"" to activate to cover most of my frequently used applications which helps!","Positive"
"8831","It's great l love it","Positive"
"8832","Enjoy seeing the new skills that get added daily.","Positive"
"8833","This is the second one we purchased, my mother lives with us and she saw how easy it was to use, so it was a great Christmas gift.","Positive"
"8834","Good voice recognition.","Positive"
