"","Review","label"
"2759","It's surprising what Echo can NOT do.  It reacts to women's voices better than mens'.  Also, the frequency with which I get: ""I'm sorry, I don't have the information for the question you just asked"" is highly annoying.  Strictly a toy with a good speaker.  Anyone with a smartphone doesn't need this toy.  And I HATE that it is constantly listening, often perking up without the Wake Words.  Maybe we should worry about Google spying on us. What happened to ""Do no Evil"" Eric Schmidt?","Negative"
"2760","After  having this in our home for a short period of time, we felt it was way too ""weird"".  The information obtained through media sources that these devices are ""ON"" at all times is creepy to say the least.  Not that we are talking about anything others cannot hear - the mere fact that these devices allow eavesdropping by government or outside intruders of any kind is unacceptable by ""FREE"" citizens.  If we all continue to accept these devices into our everyday lives we are setting ourselves up for a future similar to ""The Hunger Games"", Divergent, etc.  ""1984"" is definitely not part of my future agenda for life in the United States .... all these technical wonders have not been perfected enough for safety within our homes.  I do not even subscribe to Facebook because I do not like the intrusion on my personal life - I choose to share my personal life with people I trust....and that does not include Government and whomever wishes to harm me.","Negative"
"2761","Not smart as I thought it was going to be. 80% of the time doesn't understand (don't know) commands. In my opinion speakers are not as good as some reviewers says, for $190 you can buy better bluetooth speakers. Cannot hear when music is playing or if the tv is on, even if the volume is low. I live in a small studio and in order for it to listen the place has be completely silence. Very dissapointed.","Positive"
"2762","I was not sure how we would use this product.  BUT I LOVE LOVE LOVE IT! I use it to stream music, my books through audible and to maintain my shopping list.  It is so awesome to say ""Alexa add eggs to the shopping list"" and it show up on my shopping list via the Alexa app.  We have found a lot of fun features to enable.  My daughters favorite is the magic door.  I like the jeopardy game and twenty questions.  This has turned into a really awesome addition to our home.  I look forward to future updates and seeing the new ways we will use this product.","Positive"
"2763","ECHO VS THE DOT: I am adding this because I myself asked this question.  If you have a bluetooth speaker system in your home already then go ahead and go with the Dot.  If you do not then go with the regular sized Echo.  The speaker quality is pretty awesome in the Echo unit.  I am pleased with this.  It was worth the cost!","Positive"
"2764","Love it. Get a kick out of Alexa.","Positive"
"2765","It's great!","Positive"
"2766","This is by far the best investment I have made in years...I basically use my Echo and Echo Dot for music purposes. The sound is excellent! I still make purchases of CD's occasionally, but that is solely for the purpose of using the auto rip system which goes into My Music, which plays through my Echo and Echo Dot. I haven't had any problems with either the Echo or the Echo Dot.","Negative"
"2767","Very nice addition to our home.  Just wish it was more compatible with iPhone music and calendar.  Other than that highly recommended.","Positive"
"2768","It was not able to answer our questions and we couldn't afford to pay for streaming music with it  We thought all of that was inclusive  But no..","Positive"
"2769","I love my echo.","Positive"
"2770","its fine","Positive"
"2771","Love it. Does everything. Has hundreds of commands that it responds to. I especially enjoy the music collection which seems to be infinite.","Positive"
"2772","Love Alexa and all her daily antics. I'm still learning her skills, but hope to get that down soon!","Positive"
"2773","Really enjoy the music.","Positive"
"2774","I was originally going to return this item but decided upon keeping it. Can be difficult to apply but if you do it patiently it will go up fine. My biggest issue is that the image makes it look huge in the wall. The image is what I expected. The one I got is not nearly as big. It works but wasn't what I was going for.","Positive"
"2775","I tried to train her but we are having a communication problem. I'll keep trying but wish I never bought this.","Negative"
"2776","Works perfectly","Positive"
"2777","I'm so glad I bought this.. makes routine at home convenient","Positive"
"2778","When it works its great.  Not so great if you live in a place where they have Daylight SavingTime.  Programming Alexa to turn on the lights is a nightmare.  Getting the music to transfer to Itunes is hit and miss and she will absolutely not play my nature sounds music "" Rain"" album.  I think you'd need to be a computer expert or perhaps wait a few years till they work the bugs out.","Positive"
"2779","great","Positive"
"2780","Dumber than I expected.  No daylight savings time - it knows when it is, but didn't adjust its clock.  To many skills that need to be added to make it knowledgeable.  Even when skills are added you have to remember the skills name so you can ask alexa to the ask the skill for the answer.  Very disappointing.  No one is capable of remembering all of the various skills' names to know which one to ask alexa to task.","Positive"
"2781","What it does do directly it does well.  Love the smartthings integration, but that's one of the few directly supported skills.","Positive"
"2782","Doesn't understand commands very well","Positive"
"2783","Love love love Alexa!!!","Positive"
"2784","had for about 4 months, starting to randomly wake without its name being said during regular conversation","Negative"
"2785","Arrived in timely manner and packaged properly. Easy to set up.","Positive"
"2786","Great product","Positive"
"2787","I am really lovin this fantastic little system...the speaker is high quality, and the unit is amazingly easy to use and enjoy. We also purchased the DOT to expand our system, and add to our outdoor covered patio area for music and news.  If you don't have one, you are really missing out on an extraordinary system!","Positive"
"2788","I love this device, the functionality, the quality of materials, the app capability. All this considered, besides music, I find myself neglecting it.","Positive"
"2789","I can't hang out in the living room without noise canceling headphones anymore.  If I am doing work or trying to watch TV my wife will blast music on it from the app to get my attention.  It doesn't turn off unless you unplug it that is dumb.  Hate worst purchase I have ever made.","Negative"
"2790","Love, love, love it!","Positive"
"2791","It has changed the way we do things in this household.  My grand kids love to ask for Jokes and their favorite music.","Positive"
"2792","Have had Echo for two weeks now and I look forward to coming home and asking Alexa to play any song I want. Really like using it as a timer and alarm clock too. No problems whatsoever. I'm really, really glad I bought it.","Positive"
"2793","I bought this and totally love it. Saves SO much time. If I want to hear my favorite song, I ask Alexa. If I want to hear the news, it's great!!! Whaaaaa!!!","Positive"
"2794","So fun! Just a great invention, investment and overall great item to have!!!","Positive"
"2795","I recommend the Echo and not the dot because you will have to buy your own speaker with the dot - just more stuff.","Positive"
"2796","I am about to send this device back because I can't find a way to make it work and am really tired of trying.  Something like this should not be released to the market unless ALL those who purchase it can easily access an easy connection. I am very disappointed as it was a Christmas present for my husband and the problem is still not resolved.","Positive"
"2797","Truly enjoying Amazon Echo.  So happy I purchased.","Positive"
"2798","I have a love hate relationship with my echo. I love that it works w smartthings, ifttt, haiku fan and my other smart devices. However, I hate how she sometimes hears me, chimes in without being asked and I have been having major issues w the grocery list. Between adding items online or by the app, data gets lost and that can be frustrating. Also, I do not use it for music. My Sonos is SOOOOO much better.","Positive"
"2799","Needs a detailed guide sent with it.  Great sound and easy to do basic set up but needs directions for other uses.","Positive"
"2800","The Best Device since the cellular phone","Positive"
"2801","This is a great item!  It's functional, easy to figure out, handy, etc.  I can't say enough good about it!  After much debate, I purchased the starter kit and now it turns my living room lamps on and off.  Love it!!  Love it!!!  Love it!!!","Positive"
"2802","Not only informative but so fun to use.  I bought one for my grandkids, and it has proven to be a great way to practice spelling words for upcoming tests.  Being a Prime Member makes the music selections the best.  Lots of listening going on these days thanks to Alexa.","Positive"
"2803","Refurbished on works great. We enjoy being able to ask her questions and definitions.","Positive"
"2804","Very limited function. I need to remember all of the third party app to command Alexa.","Negative"
"2805","My family uses Alexa every single day. The kids love to interact with ""her"", and they love all the corny jokes she tells. I use it to get updates on the daily news, get a quick check of the weather, and to set timers for cooking and the kids homework. We also love the music stations, and the ability to listen to my favorite talk radio stations and sports. This has been one of my better purchases over the last several years. I would recommend it to anyone!!","Positive"
"2806","Love my echo! It allows me to play music while working around the house!","Positive"
"2807","Very impressive","Positive"
"2808","Love it,  but it is expensive when adding on  bulbs and switches","Negative"
"2809","Absolutely Love it!","Positive"
"2810","Great product","Positive"
"2811","Works great!  We just have to figure out all of the things it does.  It works great for a radio too!","Positive"
"2812","Love it!!!","Positive"
"2813","We love the Echo. Ordering, delivery, all went as planed.","Positive"
"2814","Music n sound fabulous! Not as smart as i hoped n was led to believe by amazon!","Positive"
"2815","We have yet scratched the surface of what Alexa can do, and I love ""her"".","Negative"
"2816","Echo is a nice addition to the family.  Alexa answers most questions with lots of insight and learns as she goes. We don't have the home setup to use her other features, so her sole function is as companion when someone is home alone.","Positive"
"2817","Alexa is great","Positive"
"2818","Perfect!","Positive"
"2819","Nothing Special. Does not understand the question half the time or, just does not know. Asked where the Football Hall of Fame is located? Has no idea. Google comes up with the answer right now.","Positive"
"2820","I have both the Echo, and her little sister, Dot. Both work exactly the same. The difference is that the Dot is way cheaper.  However, and that's a BIG  HOWEVER, the Dot has pathetic speakers. I use the Dot on my bedside nightstand, and the larger Echo in my living room. I think you can connect better speakers to the Dot, but I don't know how, yet. So, your choice is to save money (DOT), or have really fantastic speakers (ECHO).","Positive"
"2821","Alexa couldn't understand 6 out of 10 things. Hopefully it will get better. May try later","Positive"
"2822","Its dumb. 85% of the things I ask her to do she responds with ""I dont know how to answer that"" I said ""Alexa, Play some different music"" clear as day five times. Not once was she able to change Rhianna from the radio. I'm going to give it a few more days then return it for a refund.","Positive"
"2823","Easy set and works great","Positive"
"2824","Pretty cool","Positive"
"2825","My Amazon Echo stopped working within 7 months from the date of purchase... I tried calling the customer support and couldn't connect. Since, I am travelling last 6 months I am never getting proper time to focus on these small things. Not sure what has to be done.. My direct line is +1 925-415-0154 or you can call on my India number +91 997-225-2270","Positive"
"2826","But my speak is no bad... but with my anxiety and pituitary andenoma","Negative"
"2827","Like a lot!","Positive"
"2828","If Echo could answer even 10% of the questions asked I'd be happy. Ex. "" what network is Modern Family on?"" She didn't know the answer. Pretty basic.  Stop with the bells and whistles and the dimming of the lights and the locking of the doors and have her answer a simple question.","Positive"
"2829","Okay, we've had the echo for several days now so I can give an initial review only. My personal opinion is that this is an over priced product for its current model and capabilities. The sound is of good quality and balance treble and bass, has ability to fill room with sound similar to Bose accustcs but not even close in clarity, but definitely adequate for most people. There are several issues I've noticed from the get go. Once volume is above 4 Alexa can't hear voice commands. So a remote is definitely needed. ( Should be included at this price point) The most important issue is that Amazon uses Bing, not Google as its search engine, that's not likely ever to change. Amazon is in direct competition with Google for this market. From reading reviews it seems Amazon has rushed production of its devices in its ecosystem too often before they are ready for release. I'm certain many issues with this Echo will be addressed with firmware updates. If you really can't easily afford this device even using flex pay, my recommendation is to pass on this product and purchase an Echo DOT instead. The Dot actually can hear commands at any volume level and the sound is acceptable for music. Again if buying this product stretches your budget even a little, my advice is to pass on it. Wait for the inevitable second or third generation and just purchase a Dot. The Dot is clearly the MUCH better buy as it can do everything the Echo can do, without the artificial surround sound.","Positive"
"2830","If I wrote this product after receiving the Echo, I would have given it 5 stars. Think about it, the Echo is not a tool; I can't see anyway that it can be miss used, or handled incorrectly which would cause deteriorating wear and tear. It is an electronic device that sits where you place it - in your home or business - and it responds when questions are asked. Why after two years, the product would cease to work? After speaking to Echo support today, I was told it would cost me $162 for a support contract, to get it fixed. Seriously, Amazon, you could do better. In the garbage it goes, and I will not be trying anything else from Amazon, ever again.","Positive"
"2831","BOUght it for my girl friend as a gift and she used it every day to listen to music.","Positive"
"2832","I know I've only scratched the surface of the skills available for Amazon Echo. Very easy to set up and covers most of my downstairs area. Currently I use it to control lighting, updates on weather, news, music and podcasts. The beauty of this device is its ability to develop and update and not become obsolete in the near future.","Positive"
"2833","need to get a white one for the wife so it could be in the kitchen.  Music selection of Prime has went down in recent.  Need to link my Spotify to it.  My bad.  Kids LOVE it to play music on.  Will try and re-work subscribe and save over the weekend.","Positive"
"2834","My Alexia quit playing music from the Amazon music library after q couple months of ownership.  I googled the problem and others also are having the same issue.  I would not purchase this product without first researching the problem.  Other than that she does continue to answer questions and will play music from your phone once connected","Negative"
"2835","We have both the Echo and the Tap. Both are great. The sound quality is impressive for the size of the device, and the voice recognition is quality. Alexa is now my kitchen timer, my Bluetooth speaker, my news feed, my traffic update, and my quick Google search. We use the Tap for when the husband is out in the garage and wants music, or for a sound machine in the bedroom at night. I'm impressed with all that Alexa can do, and I can't wait to see even more of her abilities as we connect to other smart home devices.","Positive"
"2836","Love, love my Echo!","Positive"
"2837","I wish I could give it zero stars.  I bought one and it wouldn't setup.  I spent hours on the phone with tech support and it still wouldn't setup.  They said they would call me back with more information within 72 hours.  They never called.  I called again and spent a few more hours with tech support and they finally realized it was broken and issued me a tag to send it back.  They also shipped me a replacement echo.  Guess what?  Same thing.  I tried to set it up, and it failed miserably.  I tried several times and failed each time. I called tech support again and spent another couple hours and it still wouldn't work, so they said they would escalate it to a developer level trouble ticket and call me back in 4-5 days.  Well, guess what?  They never called.  I got sick of it so I got a tag and sent it back.  I got my refund today, and amazon had the balls to deduct $24 as a restocking fee refund deduction.  Great!  A restocking fee for something that never worked and for which amazon never called me back.  So I got to spend more time on the phone with customer service and I was initially told I was going to get $14 of the $24 back, and I was pretty blunt that paying a restocking fee for something that is broken is a bunch of crap.  Finally got my $24 back.","Positive"
"2838","slightly over priced and every once in a blue moon glitches. Does not seem to handle small vibrations while cooking very well. works as intended though","Positive"
"2839","As a fairly tech-savvy person (I work in tech) and after reading rave reviews of the Echo (also hearing them from friends), I took the plunge and purchased one. I have to admit I'm mystified and willing to admit it might just be me, but this seems like a completely useless and often annoying adjunct to the tech currently in my home. I can look things up faster on my phone or computer, my phone apps do a better job than the ones currently compatible with the Echo (including things like news headlines, movie times, traffic, weather and public transport reports, meditation guidance, the whole gamut). I already have decent, wifi/Bluetooth compatible speakers and Echo's ability to have my Kindle books read to me (a feature I was excited about before purchasing) turns out to mean I get to hear them spoken out loud in a flat toneless voice, which is not exactly appealing or helpful. In addition, I feel I have to almost shout to have my voice picked up by the Echo (unpleasant) and the email updates from Amazon on how people are using the device are frankly creepy (I mean, I already know they're collecting and aggregating data, but having that fact routinely thrust in my face isn't appreciated.) I'm glad most people love it (it's the wave of the future, after all), but I'm really sorry that I spent the money and then waited too long to return it-there are more enjoyable things to do with $200.","Positive"
"2840","Love this, Alexa has better recognition than Seri. I have trouble remembering the exact phrases to use to get Alexa to work. I need to practice.... great product","Positive"
"2841","For the price, the experience is same like echo dot.","Positive"
"2842","It doesn't know much at all. I have gotten used to hearing ""sorry I couldn't find the answer to your question"". Very disappointing product that was highly recommended.","Negative"
"2843","Still doesn't work?","Positive"
"2844","We have enjoyed Echo but it has suddenly stopped working. Following the reset direction provided by Amazon has not worked and now the device is useless. Be warned that it may not last. Really questioning the price charged for the length of time that it has lasted.","Negative"
"2845","Fantastic CIA listening device. Records all your private conversations  uploads to the NSA via the cloud. Even locates at risk individuals within the home and automatically alerts federal authorities when you're doing something out of line. This will be a super handy device when the government comes to take the firearms.","Positive"
"2846","Still getting used to it and sometimes it doesn't understand simple questions. But overall we like it.","Positive"
"2847","I love my Alexa!!","Positive"
"2848","Amazon Echo is amazing and exceeded our expectations","Positive"
"2849","Alexa is a lot of fun.  Its like having a friend do favors for you........wake up alarms, specific music, weather reports, factoids.....the list is endless.","Positive"
"2850","Alexa is a wonder!  I ask for the morning temperature as I wake up.  I have her tune into NPR.  She sets timers as i cook.  She's also an excellent entertainer - ""ALEXA, play Bonnie Raitt"".  She does it all!  I absolutely LOVE my ECHO and cannot recommend this product highly enough!","Positive"
"2851","Excellent","Positive"
"2852","Oh my God! Can't say enough how I love my Alexa Echo. I am only just scratching the surface of what she can do, and more skills are added daily. There is no way to keep up, I just pick and choose whats relevant to me. She's almost has a personality just suited to me and sorta like a real person when I interact with her. (Don't realky know how to explain it.) I think in a few years most everyone will be using technology like this as a matter of course, just like how cell phones evolved and became a tool we all take for granted now.","Positive"
"2853","Too much fun!","Positive"
"2854","I love this song much! Just ask for my favorite music and Alexa plays it. Ask what the weather is like when I'm in a hurry and much more!","Positive"
"2855","This device has changed my life, I integrated it with smart plugs.  It works wonderful and playing music out of it sounds awesome.  I liked it so much I got the Dot also for my bedroom.  Echo is an excellent product","Positive"
"2856","Iwish when i pair a bluetooth speaker with Echo music would play out of both speakers","Positive"
"2857","love this item works great and is phone as heck","Positive"
"2858","RIP Echo: July 2015 - February 2017","Negative"
"2859","A lot of fun to use.","Positive"
"2860","Troubleshot with Amazon (very nice people): voice so muffled, the device is useless.","Negative"
"2861","Hardware problem! :(","Negative"
"2862","Amazon: ""sucks to be you.""","Negative"
"2863","We love Alexa!  Since she came into our lives we listen to a lot more music.  The quality of the sound is great for us and she responses beautifully to our questions.  Everyday we hear a new ""PG-13"" joke that makes us laugh.  Our home is >1000 sq. ft. and we can hear her throughout.  Perfect for us!","Positive"
"2864","Cool and fun","Positive"
"2865","I got mine and I just LOVE IT!!! EVER MADE. it so fun to use and very easy.","Positive"
"2866","Thank you Amazon for making the best thing ever made in my book. if you don't have one","Positive"
"2867","your the BEST!!!!!!","Positive"
"2868","pretty sure the majority of people have a general idea of what the echo can do at this point so I won't waste time with those details, and just jump straight to my thoughts.","Positive"
"2869","Its amazing.","Positive"
"2870","Grand kids love to talk to it and tell her to play wild songs, very good to keep up with the weather.","Positive"
"2871","I do love my Echo. She sounds great and is a lot of fun. My mother would always comment on how much she liked it, but they don't have Amazon Prime (they won't do any shopping or banking online at all, they just refuse). Since they don't have Prime they wouldn't be able to use some of Alexa's features, so when the Google Home came out, I bought one of those so I could compare.","Positive"
"2872","Google Home answers a lot more questions, and you don't need to enable Skills to do other things. I can ask it how to make an old fashioned and it tells me, whereas on Alexa you need to word it just right and have the bartender skill enabled. Alexa seems more ""polished"" than Home, though, and with Prime she has a great music library, and she can tell me ""where's my stuff"" when I'm waiting for an Amazon order. Then again Google Home is improving by the day, and has the power of Google behind it. For example, I can ask Home for a flight status but Alexa is lost if I ask her.","Positive"
"2873","In my opinion, if you have Prime, Alexa is a great way to go. If you don't, Google Home is the way to go. By the way, both sound great to me music wise. I have a one bedroom condo and they both go way, way louder with clarity than I will ever play music. I really can't recommend one over the other for sound quality. Both are great, both are improving every day, and you'll be thrilled with either. I realize this probably won't help anyone on the fence decide which to buy, but if the only one you are deciding whether or not to buy, buy her!! You will love it.","Positive"
"2874","I am a huge fan of the echo and the technology. We have several echos, dots, and a tap in the house. We use it to turn on/off our tankless water heater, thermostat, outdoor lights (including landscape lights), basic pool functions, and play music. It's also a fun device with guests that visit and aren't familiar with it. A couple of recommendations for Amazon engineers, please create an outdoor solar powered speaker that I can place throughout the backyard, allow music to stream on multiple devices, create sound bars and other types of Alexa integrated speakers, tap is great, but create a battery powered version of the Echo so I can place it in the middle of a room without needing a cord, work with LiftMaster to allow Alexa to open/close the garage door, and integrate Alexa with home wired alarm systems (not just the cheap wireless systems), though I think it's the alarm companies that don't want to give up their total control of the system.","Positive"
"2875","Really enjoy this item and hear it for the kitchen to living room to computer room.  Good volume in depth for the price. A little tricky at first to get it to get used to your voice, and you have to say it right to get the music section scores for movies to be understood  and played.  Didn't buy the  Black dot and I don't think we need it","Positive"
"2876","purchased as gift for family member, happy with purchase","Positive"
"2877","I use it for music , it goes from room to room very easy. I love it","Positive"
"2878","I've had my echo for a while now and I did purchase the Philip's hue starter set to try and take advantage of some of its extra capabilities. It allows me to voice control my lightbulbs, which is super convenient, when it wants to work.","Positive"
"2879","Love it, but not always available to answer everything","Positive"
"2880","You can not beat the sound out of this cylinder. Lot's of fun.","Positive"
"2881","Alexa not as good as it's all cracked up to be. Poor range of information. ""Skills"" ability hard to organize.","Negative"
"2882","I liked it so much I bought a second echo for my bedroom. Cancelled Sirius and threw my Clock radio away. Alexa is unbelievable","Positive"
"2883","Works better than expecred","Positive"
"2884","This was a spoil myself kind of purchase.  I just wanted to play with the technology.  I'm finding it more and more useful in my daily life.  It is becoming such a convenience that I can't believe I waited this long to buy one.","Positive"
"2885","Not great outside US , don't waste money","Negative"
"2886","Amazing for home automation, sadly the controller settings aren't per device which means you need unique names for ever room as opposed to having a group named lights for each device/room.","Positive"
"2887","It worked for two months... that's it. I'm not sure if it's because they changed the Alexa app or what.","Positive"
"2888","Wish there were more stars that could be given.  The sound is amazing!  The design very clever - works great.","Positive"
"2889","Alexa is an extremely well designed piece of hardware, as is the Dot for that matter. Alexa's speaker produces excellent sound for a device of such small size. The range of music available with Prime, if not comprehensive, is still very broad, and one has the option of uploading music to the cloud to fill in the gaps. Try asking ""play some baroque music"" and she [a female pronoun sounds better than ""it"" somehow] will give her stock 'can't help you with that"" reply. Fortunately, Alexa can continue to evolve without having to replace the hardware (as Amazon and 3rd party app designers keep improving the back end), which is a nice change from the usual technology path where one's phones and laptops are 'over the hill' in a year or so.","Positive"
"2890","While I do LOVE amazon and have been a religious user and frequent shopper on here, I have to admit that I've come to expect amazon developed products to be lacking. For the most part, they get the job done, but usually neglect major details here and there that dull down the potential for maximum customer satisfaction. That being said, I do think this echo is one of their better items. However, my echo was gifted off my wishlist, and if I had to choose between echo and google home, I'd pick google without a second thought, because I trust their brand to deliver while I have doubts with amazon.","Positive"
"2891","The only thing I would change would be during set up - if the device I'm using is already connected to the WiFi,when not have Echo leverage the information.  It was a challenge to configure it but once it was up and running, I'm a very happy camper.","Positive"
"2892","The major problem being the inability as a new product owner is to get the unit up and running in a siplistic way.","Negative"
"2893","We were not impress to say the least.","Positive"
"2894","We have been having difficulty doing and did finally get it up and running ... Sort of.","Negative"
"2895","At the end of the day .... And our frustration level, having being pushed to the point I haven't experienced in many years ....","Negative"
"2896","It's pretty simple now ...","Positive"
"2897","Would I recommend it to a friend .. I think not.","Positive"
"2898","The dollars we spent for this unit .. $179.00 if memory serves me was a waist of time and money.","Positive"
"2899","I would certainly not recommend it to anyone in our group of friends.","Positive"
"2900","From what I've read, there are still a lot of things that Google can do that Alexa can't, but I don't have personal experience with GH to be able to compare the two. As far as the echo is concerned, I'm pretty satisfied with its performance. I really just wanted a Bluetooth speaker, so everything else is added bonus.","Positive"
"2901","Love it!","Positive"
"2902","I like it only flaw is web search ability","Negative"
"2903","Great gadget!!!","Positive"
"2904","I love my Echo. Wasn't sure if I needed one, but after I started using it I am so glad I made the purchase. Great for listening to music, radio stations and old time radio stories","Positive"
"2905","Fast service... great product","Positive"
"2906","Doesn't answer questions as well as I'd hoped, but is a great addition to my home automation environment.","Positive"
"2907","Fun to play with.","Positive"
"2908","Biggest piece of junk ever. Quits working at random. i have opened several tickets with Amazon and they do nothing. They have me unplug the item and plug it back in. How useful is that. The refuse to replace it. What terrible service. Be very cautious when purchasing this item. Be prepared to write it off if it quits working","Negative"
"2909","Awesome","Positive"
"2910","I never read any instructions on Alexa, but she hasn't given me any issue with basic commands I'd expect her to handle. I'm sure she can do more that I haven't discovered yet, but she does more than enough already. I tested out some random commands and she was happy to oblige. I was pretty surprised when I asked her to play Beyoncé and she replied ""shuffling songs by Beyoncé."" I wasn't Bluetooth'd so I assume that amazon music is a prime member perk. But if I ask her to play a specific song, she directs me to visit the music app where I guess I have to purchase those songs to get that command going, but it would be nice if she accessed my iTunes library instead of trying to make me buy the songs again.","Positive"
"2911","I loved it.  BUT, I purchased it for my elder parents.  They had a much harder time with it.  Originally we thought that it would entertain them with  answers to easy questions. But it ended up confusing them and actually stopped conversation. So I returned the product.  There were no problems with installing or use.  Just isn't something that worked for them.","Positive"
"2912","We love our Echo in fact bought two for our house!","Positive"
"2913","Awesome, usually.","Positive"
"2914","Our house has become a dancefloor! <f0><U+009F><U+0098><U+008D>","Positive"
"2915","It's pretty cool... not perfect... but it's pretty cool.","Positive"
"2916","Pros: Too many to list - My wife and I use it primarily for listening to music/radio, asking the time, weather, alarms (which is awesome when cooking) and creating shopping lists. It does those things almost perfectly. I also took a Dot with me to Australia and it was great having a little bit of home with my on the road.","Positive"
"2917","Cons:","Negative"
"2918","- When volume is high, the echo can't hear you say ""Alexa"" (or ""Echo"" or whatever word you use) in order to turn off, so I need to scream or walk over and turn it down.","Negative"
"2919","- It fails epically in comparison to the Google Home for general inquiries. It can do some things, but even for those things, you need to word the questions perfectly or it will not understand (asking for unit conversions (kgs to lbs is what I was trying to get) for example was pretty annoying, it took 3 or 4 tries before I worded it to Alexa's satisfaction)... very frustrating","Negative"
"2920","- You have to pay extra for all the music (and it still doesn't have ""everything"") - another slight downside that the youtube connectivity of the Google Home provides","Negative"
"2921","Setup was a little weird. The Alexa app isn't the greatest but it definitely beats the fire tv app.","Positive"
"2922","- Does not do ANYTHING without connectivity. This is pretty lame because how hard would it have been to have some internal smarts for things like alarms, asking the time, etc (for comparative purposes: the Google Home also fails in this department)","Negative"
"2923","- Did I mention how frustrating it is that general inquiries are almost never answered","Negative"
"2924","- Can't change the trigger name to anything you want - I know, this is a pretty stupid thing to have on the list, but while I'm writing things, might as well","Positive"
"2925","- Does not clean up after me","Positive"
"2926","My main issues with the echo... I hate that it has to be plugged in at all times, with an accessory sold separately to accommodate this function that should be built into any wireless speaker in this day and age, but amazon has a habit of bringing back prehistoric attributes to their products. Perfect example, the firestick being introduced to the public as a means to stream media, while the majority of people already own tablets laptops and cellphones that do all that already, and much more efficiently, and bringing nothing new to the table. There's nothing a firestick can do that the others can't, but there's plenty more they can do that the firestick can't. It's like unveiling dialup internet, in a world of wifi","Positive"
"2927","Honestly, it's a first generation thing, and any cons are just part of the growing process. This thing is really cool though. I hope the next iteration can fulfill those last few items on my cons list... ultimately, I hope to do as little as humanly possible, hopefully Alexa's future can provide this... hopefully they don't go all Cyberdyn on us - fingers crossed!","Negative"
"2928","Great speaker, can't do much else. It even made a amazon purchase I didn't ask it to make. Not impressed Siri is smarter","Positive"
"2929","We have the Echo and two Echo Dots, some smart plugs and bulbs too.  I love being able to walk in and just give a command and have lights, tv, etc. on demand.  We bought one for my mother-in-law because at over 80 years of age it was not as easy for her to get to light switches in her apartment if she had to get up in the middle of the night or when going to bed.  She now has trained her Echo (as we have too) with so many features and smart home options that since her husband's death, she seems to be in better spirits.  She tells us all the time how much she loves the Echo, it tells her jokes, plays games with her, plays music, gives her sports updates, and she can turn on and off lights and appliances with her voice.  The Echo is sooo much fun, easy to set up and link to your Amazon account for so little cost and effort.  Hope you enjoy your's as much as we're enjoying ours! Now if we can just get our local news station to stop saying ""Alexa"" and call it the Echo or Echo Dot that would be great! I cannot tell you how many times they have activated my Echo and I've had to tell Alexa to stop with orders or playing songs, etc. thanks to irresponsible anchor people.","Positive"
"2930","The search engine of Echo (neither the way used to understand the questions) is very limited","Negative"
"2931","Works well. Great speaker. She is smart but hope she goes to grad school...so much more would be fun.","Positive"
"2932","It's blocked from answering a lot of questions that Google will answer","Positive"
"2933","doesn't work well in canada","Positive"
"2934","Love our Echo! The voice commands work very well. We are still learning all the ways it can be used and are excited to see additional features and integration functions continuously added.","Positive"
"2935","I had actually bought Google Play first but returned it because I couldn't use it as a blue tooth speaker to play music from my phone. I feel like I'm still learning to use its features. Google was really good at answering all questions. Echo doesn't have all of the answers. I use it mainly for music, my morning commute times, and weather updates. My kids love it even though Alexa doesn't always understand them. I like the mute feature. I do believe I will learn to get better use of it once I take the time to learn more about it.","Positive"
"2936","Still trying to figure out what skills I need to download to answer the questions I ask. I expected the internet searching feature to be more intuitive.","Positive"
"2937","I also feel like it should have more noteworthy sound for its size. It's pretty big, and it does get decently loud, but for it's size, it should be rocking the night stand. There's like no bass to speak of.","Positive"
"2938","works well, when it responds.  Customer service was no help at all either.  The DoT works much better, and is cheaper.","Positive"
"2939","I have used this peice of tech now for a little over six months. I did not have much expectation and I really tried to take the time to give it plenty of chances to live up to it's own hype..which it doesn't. This product is a toy, and I realize that. I could forgive it if it just occasionally missed a command or went out but the problems have been consistent and nothing seems to be a permanent solution.","Positive"
"2940","The Echo is placed in my bedroom less than 20ft from the wireless router. I have a very stable connection and as a tech-lover I use a range of devices that really test and confirm that statement. However Echo is constantly losing connection when I give a command or saying she doesn't understand a command she understood in the same setting ten minutes earlier. Probably the most unnerving part is having to listen to echo say 'sorry I cannot connect right now, please check the settings in your alexa app'. When it is losing connection 3 or more times a day that message gets really obnoxious and there ought to be a way to turn it off. This of course leads to hundreds of connect then reconnect, power down, move closer to the router,and move anything that may cause disturbance to only have the same problem in a short while. Calls to support lead to little more advice than doing what I already have tried.","Positive"
"2941","This product cannot even get Bluetooth speaker right. With my phone right beside it it will play music for about 5 minutes before it starts wavering and the music sounds like it's coming in and out. My $30 Bluetooth speaker does a better job. This product has been relegated to a toy for my nieces to play with as they don't really have an expectation and are plenty pleased when they get a response the %40 of the time that Echo understands and responds (Jeopardy is their favorite) .The idea was wonderful and maybe in the future a better product will be made, but after giving it more than it's fair chances I felt I had to share my experiences.","Positive"
